"Block","Treatment","Quad","Surface_area_cm2","Species","Tissue","Mass_g"
2,"F5",3,400,"Erivag","BladeSheathInflCulm",0
2,"F5",3,400,"Erivag","Rhizome",0
2,"F5",3,400,"Carbig","BladeSheathInflCulm",0.401
2,"F5",3,400,"Carbig","Rhizome",1.266
2,"F5",3,400,"OtherGraminoid","BladeSheathInflCulm",2.302
2,"F5",3,400,"OtherGraminoid","Rhizome",3.782
2,"F5",3,400,"Betnan","NewLeaves",0.235
2,"F5",3,400,"Betnan","NewStems",0.009
2,"F5",3,400,"Betnan","OldStems",1.58
2,"F5",3,400,"Betnan","Inflor",0
2,"F5",3,400,"Betnan","BelowStem",0
2,"F5",3,400,"Salpul","NewLeaves",0
2,"F5",3,400,"Salpul","NewStems",0
2,"F5",3,400,"Salpul","OldStems",0
2,"F5",3,400,"Salpul","Inflor",0
2,"F5",3,400,"Salpul","BelowStem",0
2,"F5",3,400,"Vaculi","NewLeaves",0
2,"F5",3,400,"Vaculi","NewStems",0
2,"F5",3,400,"Vaculi","OldStems",0
2,"F5",3,400,"Vaculi","Inflor",0
2,"F5",3,400,"Vaculi","BelowStem",0
2,"F5",3,400,"OtherDeciduous","NewLeaves",0
2,"F5",3,400,"OtherDeciduous","NewStems",0
2,"F5",3,400,"OtherDeciduous","OldStems",0
2,"F5",3,400,"OtherDeciduous","Inflor",0
2,"F5",3,400,"OtherDeciduous","BelowStem",0
2,"F5",3,400,"Ledpal","NewLeaves",1.109
2,"F5",3,400,"Ledpal","NewStems",0.451
2,"F5",3,400,"Ledpal","OldLeaves",0.631
2,"F5",3,400,"Ledpal","OldStems",3.862
2,"F5",3,400,"Ledpal","Inflor",0.839
2,"F5",3,400,"Ledpal","BelowStem",16.781
2,"F5",3,400,"Vacvit","NewLeaves",0
2,"F5",3,400,"Vacvit","NewStems",0
2,"F5",3,400,"Vacvit","OldLeaves",0
2,"F5",3,400,"Vacvit","OldStems",0
2,"F5",3,400,"Vacvit","Inflor",0
2,"F5",3,400,"Vacvit","BelowStem",0
2,"F5",3,400,"Castet","NewStems",0
2,"F5",3,400,"Castet","OldStems",0
2,"F5",3,400,"Castet","Inflor",0
2,"F5",3,400,"Castet","BelowStem",0
2,"F5",3,400,"OtherEvergreen","NewLeaves",0.036
2,"F5",3,400,"OtherEvergreen","NewStems",0.007
2,"F5",3,400,"OtherEvergreen","OldLeaves",0.093
2,"F5",3,400,"OtherEvergreen","OldStems",0.163
2,"F5",3,400,"OtherEvergreen","Inflor",0
2,"F5",3,400,"OtherEvergreen","BelowStem",0
2,"F5",3,400,"Rubcha","LeavesStems",0
2,"F5",3,400,"Rubcha","InflorStalks",0
2,"F5",3,400,"Rubcha","BelowStem",0
2,"F5",3,400,"Petfri","LeavesStems",0
2,"F5",3,400,"Petfri","InflorStalks",0
2,"F5",3,400,"Petfri","BelowStem",0
2,"F5",3,400,"OtherForb","LeavesStems",0
2,"F5",3,400,"OtherForb","InflorStalks",0
2,"F5",3,400,"OtherForb","BelowStem",0
2,"F5",3,400,"Sphagnum","Green",0
2,"F5",3,400,"OtherMoss","Green",0
2,"F5",3,400,"Lichen","Live",0
2,"F5",3,400,"Attached","Wood",0
2,"F5",3,400,"Attached","Litter",0.233
2,"F5",3,400,"Loose","Litter",NA
2,"F5",4,400,"Erivag","BladeSheathInflCulm",0
2,"F5",4,400,"Erivag","Rhizome",0
2,"F5",4,400,"Carbig","BladeSheathInflCulm",0
2,"F5",4,400,"Carbig","Rhizome",0
2,"F5",4,400,"OtherGraminoid","BladeSheathInflCulm",1.774
2,"F5",4,400,"OtherGraminoid","Rhizome",1.986
2,"F5",4,400,"Betnan","NewLeaves",1.655
2,"F5",4,400,"Betnan","NewStems",0.361
2,"F5",4,400,"Betnan","OldStems",8.26
2,"F5",4,400,"Betnan","Inflor",0.082
2,"F5",4,400,"Betnan","BelowStem",6.791
2,"F5",4,400,"Salpul","NewLeaves",0
2,"F5",4,400,"Salpul","NewStems",0
2,"F5",4,400,"Salpul","OldStems",0
2,"F5",4,400,"Salpul","Inflor",0
2,"F5",4,400,"Salpul","BelowStem",0
2,"F5",4,400,"Vaculi","NewLeaves",0
2,"F5",4,400,"Vaculi","NewStems",0
2,"F5",4,400,"Vaculi","OldStems",0
2,"F5",4,400,"Vaculi","Inflor",0
2,"F5",4,400,"Vaculi","BelowStem",0
2,"F5",4,400,"OtherDeciduous","NewLeaves",0
2,"F5",4,400,"OtherDeciduous","NewStems",0
2,"F5",4,400,"OtherDeciduous","OldStems",0
2,"F5",4,400,"OtherDeciduous","Inflor",0
2,"F5",4,400,"OtherDeciduous","BelowStem",0
2,"F5",4,400,"Ledpal","NewLeaves",0.377
2,"F5",4,400,"Ledpal","NewStems",0.393
2,"F5",4,400,"Ledpal","OldLeaves",0.806
2,"F5",4,400,"Ledpal","OldStems",2.675
2,"F5",4,400,"Ledpal","Inflor",0
2,"F5",4,400,"Ledpal","BelowStem",3.752
2,"F5",4,400,"Vacvit","NewLeaves",0
2,"F5",4,400,"Vacvit","NewStems",0
2,"F5",4,400,"Vacvit","OldLeaves",0
2,"F5",4,400,"Vacvit","OldStems",0
2,"F5",4,400,"Vacvit","Inflor",0
2,"F5",4,400,"Vacvit","BelowStem",0
2,"F5",4,400,"Castet","NewStems",0
2,"F5",4,400,"Castet","OldStems",0
2,"F5",4,400,"Castet","Inflor",0
2,"F5",4,400,"Castet","BelowStem",0
2,"F5",4,400,"OtherEvergreen","NewLeaves",0.068
2,"F5",4,400,"OtherEvergreen","NewStems",0.021
2,"F5",4,400,"OtherEvergreen","OldLeaves",0.136
2,"F5",4,400,"OtherEvergreen","OldStems",0.133
2,"F5",4,400,"OtherEvergreen","Inflor",0
2,"F5",4,400,"OtherEvergreen","BelowStem",0.397
2,"F5",4,400,"Rubcha","LeavesStems",0
2,"F5",4,400,"Rubcha","InflorStalks",0
2,"F5",4,400,"Rubcha","BelowStem",0
2,"F5",4,400,"Petfri","LeavesStems",0
2,"F5",4,400,"Petfri","InflorStalks",0
2,"F5",4,400,"Petfri","BelowStem",0
2,"F5",4,400,"OtherForb","LeavesStems",0.012
2,"F5",4,400,"OtherForb","InflorStalks",0
2,"F5",4,400,"OtherForb","BelowStem",0
2,"F5",4,400,"Sphagnum","Green",0
2,"F5",4,400,"OtherMoss","Green",0
2,"F5",4,400,"Lichen","Live",0
2,"F5",4,400,"Attached","Wood",0
2,"F5",4,400,"Attached","Litter",0.084
2,"F5",4,400,"Loose","Litter",NA
2,"F10",1,400,"Erivag","BladeSheathInflCulm",0
2,"F10",1,400,"Erivag","Rhizome",0
2,"F10",1,400,"Carbig","BladeSheathInflCulm",1.127
2,"F10",1,400,"Carbig","Rhizome",1.382
2,"F10",1,400,"OtherGraminoid","BladeSheathInflCulm",0
2,"F10",1,400,"OtherGraminoid","Rhizome",0.722
2,"F10",1,400,"Betnan","NewLeaves",6.891
2,"F10",1,400,"Betnan","NewStems",1.476
2,"F10",1,400,"Betnan","OldStems",48.526
2,"F10",1,400,"Betnan","Inflor",1.127
2,"F10",1,400,"Betnan","BelowStem",40.241
2,"F10",1,400,"Salpul","NewLeaves",0
2,"F10",1,400,"Salpul","NewStems",0
2,"F10",1,400,"Salpul","OldStems",0
2,"F10",1,400,"Salpul","Inflor",0
2,"F10",1,400,"Salpul","BelowStem",0
2,"F10",1,400,"Vaculi","NewLeaves",0
2,"F10",1,400,"Vaculi","NewStems",0
2,"F10",1,400,"Vaculi","OldStems",0
2,"F10",1,400,"Vaculi","Inflor",0
2,"F10",1,400,"Vaculi","BelowStem",0
2,"F10",1,400,"OtherDeciduous","NewLeaves",0
2,"F10",1,400,"OtherDeciduous","NewStems",0
2,"F10",1,400,"OtherDeciduous","OldStems",0
2,"F10",1,400,"OtherDeciduous","Inflor",0
2,"F10",1,400,"OtherDeciduous","BelowStem",0
2,"F10",1,400,"Ledpal","NewLeaves",0.091
2,"F10",1,400,"Ledpal","NewStems",0.067
2,"F10",1,400,"Ledpal","OldLeaves",0
2,"F10",1,400,"Ledpal","OldStems",0.309
2,"F10",1,400,"Ledpal","Inflor",0
2,"F10",1,400,"Ledpal","BelowStem",0.18
2,"F10",1,400,"Vacvit","NewLeaves",0
2,"F10",1,400,"Vacvit","NewStems",0
2,"F10",1,400,"Vacvit","OldLeaves",0
2,"F10",1,400,"Vacvit","OldStems",0
2,"F10",1,400,"Vacvit","Inflor",0
2,"F10",1,400,"Vacvit","BelowStem",0
2,"F10",1,400,"Castet","NewStems",0
2,"F10",1,400,"Castet","OldStems",0
2,"F10",1,400,"Castet","Inflor",0
2,"F10",1,400,"Castet","BelowStem",0
2,"F10",1,400,"OtherEvergreen","NewLeaves",0
2,"F10",1,400,"OtherEvergreen","NewStems",0
2,"F10",1,400,"OtherEvergreen","OldLeaves",0
2,"F10",1,400,"OtherEvergreen","OldStems",0
2,"F10",1,400,"OtherEvergreen","Inflor",0
2,"F10",1,400,"OtherEvergreen","BelowStem",0
2,"F10",1,400,"Rubcha","LeavesStems",2.228
2,"F10",1,400,"Rubcha","InflorStalks",0
2,"F10",1,400,"Rubcha","BelowStem",3.319
2,"F10",1,400,"Petfri","LeavesStems",0
2,"F10",1,400,"Petfri","InflorStalks",0
2,"F10",1,400,"Petfri","BelowStem",0
2,"F10",1,400,"OtherForb","LeavesStems",0
2,"F10",1,400,"OtherForb","InflorStalks",0
2,"F10",1,400,"OtherForb","BelowStem",0
2,"F10",1,400,"Sphagnum","Green",0
2,"F10",1,400,"OtherMoss","Green",0
2,"F10",1,400,"Lichen","Live",0.03
2,"F10",1,400,"Attached","Wood",0
2,"F10",1,400,"Attached","Litter",0
2,"F10",1,400,"Loose","Litter",NA
2,"F10",2,400,"Erivag","BladeSheathInflCulm",0
2,"F10",2,400,"Erivag","Rhizome",0
2,"F10",2,400,"Carbig","BladeSheathInflCulm",1.791
2,"F10",2,400,"Carbig","Rhizome",3.779
2,"F10",2,400,"OtherGraminoid","BladeSheathInflCulm",0
2,"F10",2,400,"OtherGraminoid","Rhizome",0
2,"F10",2,400,"Betnan","NewLeaves",3.997
2,"F10",2,400,"Betnan","NewStems",1.015
2,"F10",2,400,"Betnan","OldStems",9.848
2,"F10",2,400,"Betnan","Inflor",0.904
2,"F10",2,400,"Betnan","BelowStem",54.35
2,"F10",2,400,"Salpul","NewLeaves",0
2,"F10",2,400,"Salpul","NewStems",0
2,"F10",2,400,"Salpul","OldStems",0
2,"F10",2,400,"Salpul","Inflor",0
2,"F10",2,400,"Salpul","BelowStem",0
2,"F10",2,400,"Vaculi","NewLeaves",0
2,"F10",2,400,"Vaculi","NewStems",0
2,"F10",2,400,"Vaculi","OldStems",0
2,"F10",2,400,"Vaculi","Inflor",0
2,"F10",2,400,"Vaculi","BelowStem",0
2,"F10",2,400,"OtherDeciduous","NewLeaves",0
2,"F10",2,400,"OtherDeciduous","NewStems",0
2,"F10",2,400,"OtherDeciduous","OldStems",0
2,"F10",2,400,"OtherDeciduous","Inflor",0
2,"F10",2,400,"OtherDeciduous","BelowStem",0
2,"F10",2,400,"Ledpal","NewLeaves",0
2,"F10",2,400,"Ledpal","NewStems",0
2,"F10",2,400,"Ledpal","OldLeaves",0
2,"F10",2,400,"Ledpal","OldStems",0
2,"F10",2,400,"Ledpal","Inflor",0
2,"F10",2,400,"Ledpal","BelowStem",0
2,"F10",2,400,"Vacvit","NewLeaves",0
2,"F10",2,400,"Vacvit","NewStems",0
2,"F10",2,400,"Vacvit","OldLeaves",0
2,"F10",2,400,"Vacvit","OldStems",0
2,"F10",2,400,"Vacvit","Inflor",0
2,"F10",2,400,"Vacvit","BelowStem",0
2,"F10",2,400,"Castet","NewStems",0
2,"F10",2,400,"Castet","OldStems",0
2,"F10",2,400,"Castet","Inflor",0
2,"F10",2,400,"Castet","BelowStem",0
2,"F10",2,400,"OtherEvergreen","NewLeaves",0
2,"F10",2,400,"OtherEvergreen","NewStems",0
2,"F10",2,400,"OtherEvergreen","OldLeaves",0
2,"F10",2,400,"OtherEvergreen","OldStems",0
2,"F10",2,400,"OtherEvergreen","Inflor",0
2,"F10",2,400,"OtherEvergreen","BelowStem",0
2,"F10",2,400,"Rubcha","LeavesStems",3.532
2,"F10",2,400,"Rubcha","InflorStalks",0
2,"F10",2,400,"Rubcha","BelowStem",9.61
2,"F10",2,400,"Petfri","LeavesStems",0
2,"F10",2,400,"Petfri","InflorStalks",0
2,"F10",2,400,"Petfri","BelowStem",0
2,"F10",2,400,"OtherForb","LeavesStems",0
2,"F10",2,400,"OtherForb","InflorStalks",0
2,"F10",2,400,"OtherForb","BelowStem",0
2,"F10",2,400,"Sphagnum","Green",0
2,"F10",2,400,"OtherMoss","Green",0
2,"F10",2,400,"Lichen","Live",0
2,"F10",2,400,"Attached","Wood",0
2,"F10",2,400,"Attached","Litter",0
2,"F10",2,400,"Loose","Litter",NA
2,"F10",3,400,"Erivag","BladeSheathInflCulm",0
2,"F10",3,400,"Erivag","Rhizome",0
2,"F10",3,400,"Carbig","BladeSheathInflCulm",0.456
2,"F10",3,400,"Carbig","Rhizome",0.573
2,"F10",3,400,"OtherGraminoid","BladeSheathInflCulm",0
2,"F10",3,400,"OtherGraminoid","Rhizome",0
2,"F10",3,400,"Betnan","NewLeaves",3.821
2,"F10",3,400,"Betnan","NewStems",2.553
2,"F10",3,400,"Betnan","OldStems",14.843
2,"F10",3,400,"Betnan","Inflor",0.281
2,"F10",3,400,"Betnan","BelowStem",0
2,"F10",3,400,"Salpul","NewLeaves",0
2,"F10",3,400,"Salpul","NewStems",0
2,"F10",3,400,"Salpul","OldStems",0
2,"F10",3,400,"Salpul","Inflor",0
2,"F10",3,400,"Salpul","BelowStem",0
2,"F10",3,400,"Vaculi","NewLeaves",0
2,"F10",3,400,"Vaculi","NewStems",0
2,"F10",3,400,"Vaculi","OldStems",0
2,"F10",3,400,"Vaculi","Inflor",0
2,"F10",3,400,"Vaculi","BelowStem",0
2,"F10",3,400,"OtherDeciduous","NewLeaves",0
2,"F10",3,400,"OtherDeciduous","NewStems",0
2,"F10",3,400,"OtherDeciduous","OldStems",0
2,"F10",3,400,"OtherDeciduous","Inflor",0
2,"F10",3,400,"OtherDeciduous","BelowStem",0
2,"F10",3,400,"Ledpal","NewLeaves",0
2,"F10",3,400,"Ledpal","NewStems",0
2,"F10",3,400,"Ledpal","OldLeaves",0
2,"F10",3,400,"Ledpal","OldStems",0
2,"F10",3,400,"Ledpal","Inflor",0
2,"F10",3,400,"Ledpal","BelowStem",3.531
2,"F10",3,400,"Vacvit","NewLeaves",0
2,"F10",3,400,"Vacvit","NewStems",0
2,"F10",3,400,"Vacvit","OldLeaves",0
2,"F10",3,400,"Vacvit","OldStems",0
2,"F10",3,400,"Vacvit","Inflor",0
2,"F10",3,400,"Vacvit","BelowStem",0
2,"F10",3,400,"Castet","NewStems",0
2,"F10",3,400,"Castet","OldStems",0
2,"F10",3,400,"Castet","Inflor",0
2,"F10",3,400,"Castet","BelowStem",0
2,"F10",3,400,"OtherEvergreen","NewLeaves",0
2,"F10",3,400,"OtherEvergreen","NewStems",0
2,"F10",3,400,"OtherEvergreen","OldLeaves",0
2,"F10",3,400,"OtherEvergreen","OldStems",0
2,"F10",3,400,"OtherEvergreen","Inflor",0
2,"F10",3,400,"OtherEvergreen","BelowStem",0
2,"F10",3,400,"Rubcha","LeavesStems",1.228
2,"F10",3,400,"Rubcha","InflorStalks",0
2,"F10",3,400,"Rubcha","BelowStem",4.041
2,"F10",3,400,"Petfri","LeavesStems",0
2,"F10",3,400,"Petfri","InflorStalks",0
2,"F10",3,400,"Petfri","BelowStem",0
2,"F10",3,400,"OtherForb","LeavesStems",0
2,"F10",3,400,"OtherForb","InflorStalks",0
2,"F10",3,400,"OtherForb","BelowStem",0
2,"F10",3,400,"Sphagnum","Green",0
2,"F10",3,400,"OtherMoss","Green",0.441
2,"F10",3,400,"Lichen","Live",0.005
2,"F10",3,400,"Attached","Wood",0
2,"F10",3,400,"Attached","Litter",0.266
2,"F10",3,400,"Loose","Litter",NA
2,"F10",4,400,"Erivag","BladeSheathInflCulm",0
2,"F10",4,400,"Erivag","Rhizome",0
2,"F10",4,400,"Carbig","BladeSheathInflCulm",1.01
2,"F10",4,400,"Carbig","Rhizome",0.442
2,"F10",4,400,"OtherGraminoid","BladeSheathInflCulm",0
2,"F10",4,400,"OtherGraminoid","Rhizome",0
2,"F10",4,400,"Betnan","NewLeaves",1.827
2,"F10",4,400,"Betnan","NewStems",0.338
2,"F10",4,400,"Betnan","OldStems",7.835
2,"F10",4,400,"Betnan","Inflor",0.132
2,"F10",4,400,"Betnan","BelowStem",20.71
2,"F10",4,400,"Salpul","NewLeaves",0
2,"F10",4,400,"Salpul","NewStems",0
2,"F10",4,400,"Salpul","OldStems",0
2,"F10",4,400,"Salpul","Inflor",0
2,"F10",4,400,"Salpul","BelowStem",0
2,"F10",4,400,"Vaculi","NewLeaves",0
2,"F10",4,400,"Vaculi","NewStems",0
2,"F10",4,400,"Vaculi","OldStems",0
2,"F10",4,400,"Vaculi","Inflor",0
2,"F10",4,400,"Vaculi","BelowStem",0
2,"F10",4,400,"OtherDeciduous","NewLeaves",0
2,"F10",4,400,"OtherDeciduous","NewStems",0
2,"F10",4,400,"OtherDeciduous","OldStems",0
2,"F10",4,400,"OtherDeciduous","Inflor",0
2,"F10",4,400,"OtherDeciduous","BelowStem",0
2,"F10",4,400,"Ledpal","NewLeaves",0
2,"F10",4,400,"Ledpal","NewStems",0
2,"F10",4,400,"Ledpal","OldLeaves",0
2,"F10",4,400,"Ledpal","OldStems",0
2,"F10",4,400,"Ledpal","Inflor",0
2,"F10",4,400,"Ledpal","BelowStem",1.117
2,"F10",4,400,"Vacvit","NewLeaves",0
2,"F10",4,400,"Vacvit","NewStems",0
2,"F10",4,400,"Vacvit","OldLeaves",0
2,"F10",4,400,"Vacvit","OldStems",0
2,"F10",4,400,"Vacvit","Inflor",0
2,"F10",4,400,"Vacvit","BelowStem",0
2,"F10",4,400,"Castet","NewStems",0
2,"F10",4,400,"Castet","OldStems",0
2,"F10",4,400,"Castet","Inflor",0
2,"F10",4,400,"Castet","BelowStem",0
2,"F10",4,400,"OtherEvergreen","NewLeaves",0
2,"F10",4,400,"OtherEvergreen","NewStems",0
2,"F10",4,400,"OtherEvergreen","OldLeaves",0
2,"F10",4,400,"OtherEvergreen","OldStems",0
2,"F10",4,400,"OtherEvergreen","Inflor",0
2,"F10",4,400,"OtherEvergreen","BelowStem",0
2,"F10",4,400,"Rubcha","LeavesStems",5.507
2,"F10",4,400,"Rubcha","InflorStalks",0
2,"F10",4,400,"Rubcha","BelowStem",11.099
2,"F10",4,400,"Petfri","LeavesStems",0
2,"F10",4,400,"Petfri","InflorStalks",0
2,"F10",4,400,"Petfri","BelowStem",0
2,"F10",4,400,"OtherForb","LeavesStems",0
2,"F10",4,400,"OtherForb","InflorStalks",0
2,"F10",4,400,"OtherForb","BelowStem",0
2,"F10",4,400,"Sphagnum","Green",0
2,"F10",4,400,"OtherMoss","Green",0
2,"F10",4,400,"Lichen","Live",0
2,"F10",4,400,"Attached","Wood",0
2,"F10",4,400,"Attached","Litter",0.306
2,"F10",4,400,"Loose","Litter",NA
3,"CT",1,400,"Erivag","BladeSheathInflCulm",0.221
3,"CT",1,400,"Erivag","Rhizome",0.273
3,"CT",1,400,"Carbig","BladeSheathInflCulm",0
3,"CT",1,400,"Carbig","Rhizome",0
3,"CT",1,400,"OtherGraminoid","BladeSheathInflCulm",0.102
3,"CT",1,400,"OtherGraminoid","Rhizome",0.233
3,"CT",1,400,"Betnan","NewLeaves",3.58
3,"CT",1,400,"Betnan","NewStems",0.518
3,"CT",1,400,"Betnan","OldStems",7.663
3,"CT",1,400,"Betnan","Inflor",0
3,"CT",1,400,"Betnan","BelowStem",16.996
3,"CT",1,400,"Salpul","NewLeaves",0.067
3,"CT",1,400,"Salpul","NewStems",0.018
3,"CT",1,400,"Salpul","OldStems",0.127
3,"CT",1,400,"Salpul","Inflor",0
3,"CT",1,400,"Salpul","BelowStem",0
3,"CT",1,400,"Vaculi","NewLeaves",0.44
3,"CT",1,400,"Vaculi","NewStems",0.175
3,"CT",1,400,"Vaculi","OldStems",1.122
3,"CT",1,400,"Vaculi","Inflor",3.602
3,"CT",1,400,"Vaculi","BelowStem",2.758
3,"CT",1,400,"OtherDeciduous","NewLeaves",0
3,"CT",1,400,"OtherDeciduous","NewStems",0
3,"CT",1,400,"OtherDeciduous","OldStems",0
3,"CT",1,400,"OtherDeciduous","Inflor",0
3,"CT",1,400,"OtherDeciduous","BelowStem",0
3,"CT",1,400,"Ledpal","NewLeaves",0.139
3,"CT",1,400,"Ledpal","NewStems",0.052
3,"CT",1,400,"Ledpal","OldLeaves",0.095
3,"CT",1,400,"Ledpal","OldStems",1.324
3,"CT",1,400,"Ledpal","Inflor",0
3,"CT",1,400,"Ledpal","BelowStem",3.14
3,"CT",1,400,"Vacvit","NewLeaves",0.572
3,"CT",1,400,"Vacvit","NewStems",0.093
3,"CT",1,400,"Vacvit","OldLeaves",0.529
3,"CT",1,400,"Vacvit","OldStems",0.417
3,"CT",1,400,"Vacvit","Inflor",0.059
3,"CT",1,400,"Vacvit","BelowStem",1.433
3,"CT",1,400,"Castet","NewStems",0.221
3,"CT",1,400,"Castet","OldStems",2.445
3,"CT",1,400,"Castet","Inflor",0
3,"CT",1,400,"Castet","BelowStem",0.07
3,"CT",1,400,"OtherEvergreen","NewLeaves",0.01
3,"CT",1,400,"OtherEvergreen","NewStems",0.001
3,"CT",1,400,"OtherEvergreen","OldLeaves",0.035
3,"CT",1,400,"OtherEvergreen","OldStems",0.015
3,"CT",1,400,"OtherEvergreen","Inflor",0.01
3,"CT",1,400,"OtherEvergreen","BelowStem",0
3,"CT",1,400,"Rubcha","LeavesStems",0
3,"CT",1,400,"Rubcha","InflorStalks",0
3,"CT",1,400,"Rubcha","BelowStem",0
3,"CT",1,400,"Petfri","LeavesStems",0.191
3,"CT",1,400,"Petfri","InflorStalks",0
3,"CT",1,400,"Petfri","BelowStem",0
3,"CT",1,400,"OtherForb","LeavesStems",0.415
3,"CT",1,400,"OtherForb","InflorStalks",0
3,"CT",1,400,"OtherForb","BelowStem",1.991
3,"CT",1,400,"Sphagnum","Green",2.496
3,"CT",1,400,"OtherMoss","Green",2.347
3,"CT",1,400,"Lichen","Live",5.211
3,"CT",1,400,"Attached","Wood",0
3,"CT",1,400,"Attached","Litter",0.003
3,"CT",1,400,"Loose","Litter",NA
3,"CT",2,400,"Erivag","BladeSheathInflCulm",0.404
3,"CT",2,400,"Erivag","Rhizome",0.057
3,"CT",2,400,"Carbig","BladeSheathInflCulm",0.272
3,"CT",2,400,"Carbig","Rhizome",0.126
3,"CT",2,400,"OtherGraminoid","BladeSheathInflCulm",0
3,"CT",2,400,"OtherGraminoid","Rhizome",0
3,"CT",2,400,"Betnan","NewLeaves",0.052
3,"CT",2,400,"Betnan","NewStems",NA
3,"CT",2,400,"Betnan","OldStems",0.017
3,"CT",2,400,"Betnan","Inflor",NA
3,"CT",2,400,"Betnan","BelowStem",0.312
3,"CT",2,400,"Salpul","NewLeaves",0
3,"CT",2,400,"Salpul","NewStems",0
3,"CT",2,400,"Salpul","OldStems",0
3,"CT",2,400,"Salpul","Inflor",0
3,"CT",2,400,"Salpul","BelowStem",0
3,"CT",2,400,"Vaculi","NewLeaves",0
3,"CT",2,400,"Vaculi","NewStems",0
3,"CT",2,400,"Vaculi","OldStems",0
3,"CT",2,400,"Vaculi","Inflor",0
3,"CT",2,400,"Vaculi","BelowStem",0
3,"CT",2,400,"OtherDeciduous","NewLeaves",0
3,"CT",2,400,"OtherDeciduous","NewStems",0
3,"CT",2,400,"OtherDeciduous","OldStems",0
3,"CT",2,400,"OtherDeciduous","Inflor",0
3,"CT",2,400,"OtherDeciduous","BelowStem",0
3,"CT",2,400,"Ledpal","NewLeaves",0.572
3,"CT",2,400,"Ledpal","NewStems",0.115
3,"CT",2,400,"Ledpal","OldLeaves",0.576
3,"CT",2,400,"Ledpal","OldStems",3.529
3,"CT",2,400,"Ledpal","Inflor",NA
3,"CT",2,400,"Ledpal","BelowStem",0.943
3,"CT",2,400,"Vacvit","NewLeaves",1.008
3,"CT",2,400,"Vacvit","NewStems",0.202
3,"CT",2,400,"Vacvit","OldLeaves",1.506
3,"CT",2,400,"Vacvit","OldStems",0.641
3,"CT",2,400,"Vacvit","Inflor",0.062
3,"CT",2,400,"Vacvit","BelowStem",1.119
3,"CT",2,400,"Castet","NewStems",0
3,"CT",2,400,"Castet","OldStems",0
3,"CT",2,400,"Castet","Inflor",0
3,"CT",2,400,"Castet","BelowStem",0
3,"CT",2,400,"OtherEvergreen","NewLeaves",0
3,"CT",2,400,"OtherEvergreen","NewStems",0
3,"CT",2,400,"OtherEvergreen","OldLeaves",0
3,"CT",2,400,"OtherEvergreen","OldStems",0
3,"CT",2,400,"OtherEvergreen","Inflor",0
3,"CT",2,400,"OtherEvergreen","BelowStem",0
3,"CT",2,400,"Rubcha","LeavesStems",0
3,"CT",2,400,"Rubcha","InflorStalks",0
3,"CT",2,400,"Rubcha","BelowStem",0
3,"CT",2,400,"Petfri","LeavesStems",0
3,"CT",2,400,"Petfri","InflorStalks",0
3,"CT",2,400,"Petfri","BelowStem",0
3,"CT",2,400,"OtherForb","LeavesStems",0.126
3,"CT",2,400,"OtherForb","InflorStalks",NA
3,"CT",2,400,"OtherForb","BelowStem",0.516
3,"CT",2,400,"Sphagnum","Green",0
3,"CT",2,400,"OtherMoss","Green",2.241
3,"CT",2,400,"Lichen","Live",3.113
3,"CT",2,400,"Attached","Wood",0
3,"CT",2,400,"Attached","Litter",0
3,"CT",2,400,"Loose","Litter",NA
3,"CT",3,400,"Erivag","BladeSheathInflCulm",0.112
3,"CT",3,400,"Erivag","Rhizome",0.074
3,"CT",3,400,"Carbig","BladeSheathInflCulm",0
3,"CT",3,400,"Carbig","Rhizome",0
3,"CT",3,400,"OtherGraminoid","BladeSheathInflCulm",0.215
3,"CT",3,400,"OtherGraminoid","Rhizome",0.577
3,"CT",3,400,"Betnan","NewLeaves",0.57
3,"CT",3,400,"Betnan","NewStems",0.048
3,"CT",3,400,"Betnan","OldStems",1.97
3,"CT",3,400,"Betnan","Inflor",0
3,"CT",3,400,"Betnan","BelowStem",6.01
3,"CT",3,400,"Salpul","NewLeaves",0
3,"CT",3,400,"Salpul","NewStems",0
3,"CT",3,400,"Salpul","OldStems",0
3,"CT",3,400,"Salpul","Inflor",0
3,"CT",3,400,"Salpul","BelowStem",0
3,"CT",3,400,"Vaculi","NewLeaves",0.904
3,"CT",3,400,"Vaculi","NewStems",0.216
3,"CT",3,400,"Vaculi","OldStems",2.11
3,"CT",3,400,"Vaculi","Inflor",0
3,"CT",3,400,"Vaculi","BelowStem",1.548
3,"CT",3,400,"OtherDeciduous","NewLeaves",0
3,"CT",3,400,"OtherDeciduous","NewStems",0
3,"CT",3,400,"OtherDeciduous","OldStems",0
3,"CT",3,400,"OtherDeciduous","Inflor",0
3,"CT",3,400,"OtherDeciduous","BelowStem",0
3,"CT",3,400,"Ledpal","NewLeaves",0.608
3,"CT",3,400,"Ledpal","NewStems",0.151
3,"CT",3,400,"Ledpal","OldLeaves",0.214
3,"CT",3,400,"Ledpal","OldStems",1.442
3,"CT",3,400,"Ledpal","Inflor",0.048
3,"CT",3,400,"Ledpal","BelowStem",2.747
3,"CT",3,400,"Vacvit","NewLeaves",0.066
3,"CT",3,400,"Vacvit","NewStems",0.006
3,"CT",3,400,"Vacvit","OldLeaves",0.168
3,"CT",3,400,"Vacvit","OldStems",0.057
3,"CT",3,400,"Vacvit","Inflor",0
3,"CT",3,400,"Vacvit","BelowStem",0.409
